Timestamp,Username,VideoID,Comment,Date
2024-03-28T19:53:08Z,@FRMillionaires,P4pfSelbMNg,"I've got a friend out there who sent me some screenshots of good bonuses in Chicago during concerts, events and early mornings.",2024-03-28T19:53:08Z
2024-04-05T16:46:54Z,@ItsKO2U,P4pfSelbMNg,They give them but they honestly don’t be a lot. They sure are not 10+ dollars if so I’d love to see them cause I’ve done concert and game pick ups and the bonuses either are none existent or not very much,2024-04-05T16:46:54Z
2024-03-27T13:45:24Z,@cybertroncoreas9888,P4pfSelbMNg,"Haha no driver makes this money ,  Lyft is paying you for doing so !!!",2024-03-27T13:45:24Z
2024-03-27T13:53:34Z,@FRMillionaires,P4pfSelbMNg,"Every week, I go live, and I show my earnings. Here's a clip from my last live: https://youtu.be/Fcu-3sxp6yc?si=HpYC2aZ04IRL53Xc

If that's not enough proof to make you think otherwise, you've probably already decided to be biased no matter what.",2024-03-27T13:53:34Z
2024-04-04T06:10:01Z,@sameeraldabashi4689,P4pfSelbMNg,He is showing the only third rides that he completed in the row. He don’t show the first and second rides only the 3 out of 3 rides completed. Where is the first and the second rides,2024-04-04T06:10:01Z
2024-04-04T15:17:53Z,@FRMillionaires,P4pfSelbMNg,"What's your point? If you're trying to accuse me of something, say what You're accusing me of so I can prove you wrong.",2024-04-04T15:17:53Z
2024-04-04T15:35:42Z,@cybertroncoreas9888,P4pfSelbMNg,"@@FRMillionaires well not accusing u of anything probably u do make that money cause of the location , I,m in the dc aria n no matter what I do I never get to make that money with Lyft ,  the platform is always playing u .  It is very hard for me , cause u have to deal with traffic , people , on top of that , u have to be constantly fighting the tricks the platform plays on you !!!",2024-04-04T15:35:42Z
2024-03-26T10:20:17Z,@SassyL62,P4pfSelbMNg,oh i see.. i suppose you could use para for the same technique on different apps!😊,2024-03-26T10:20:17Z
2024-03-26T10:19:31Z,@SassyL62,P4pfSelbMNg,so are you using Para for this “stay in location area?”,2024-03-26T10:19:31Z
2024-04-02T02:24:24Z,@hc3550,P4pfSelbMNg,para shit the bed. does not work for Lyft/Uber anymore. Uninstalled. Worked well for a few months.,2024-04-02T02:24:24Z
2024-03-23T19:02:51Z,@SassyL62,P4pfSelbMNg,Dave Mathew’s!!!,2024-03-23T19:02:51Z
2024-03-23T19:00:13Z,@SassyL62,P4pfSelbMNg,but you can’t do bonuses with lyft rental right?,2024-03-23T19:00:13Z
2024-03-23T20:16:11Z,@FRMillionaires,P4pfSelbMNg,I don't know. Is that the case?,2024-03-23T20:16:11Z
2024-03-22T16:07:13Z,@johntuel2375,P4pfSelbMNg,"I stopped watching after the second ""you may think I'm doing this for clicks and likes"".
That kind of speech has infomercial BS all over it",2024-03-22T16:07:13Z
2024-03-21T22:46:17Z,@natewilliamsounds,P4pfSelbMNg,"Not all people are doing this full time.. i just started yesterday part time and this video actually has a lot of good info.. if anything I think Lyft needs to make a bigger effort training the drivers, videos geared towards Lyft drivers and making the most money. At the end of the day, that’s why we are doing this in the first place. As a new sign on, I feel like I should’nt have to go to YouTube to figure out the straightest path to success.. good vibes to all ✌🏼 thanks for the video",2024-03-21T22:46:17Z
2024-09-05T13:51:58Z,@ItsKO2U,P4pfSelbMNg,"True and I agree about the tutorials aside from what they already provide,but making the most money tutorial tuh I wouldn’t hold my breath on it. But over time you’ll either love it or hate it once your hip to their schemes, I was hip 4 months into and to date I’ve only been driving with them for almost 9months now. They will take more from you before they  give, so them showing you how to get more of THEIR money mmm not so sure lol. They want you to be a bit lost in the sauce.",2024-09-05T13:51:58Z
2024-03-21T22:31:49Z,@vigglesworth216,P4pfSelbMNg,"Dude...  your area just doesn't have a lot of drivers.  I'm surprised if I see $5 surge pricing in Newark/Jersey City NJ!  we NEVER see pink areas with $12.  Those surge areas mean there hasn't been a driver in the area for such an extended amount of time that they feel they need to offer $12.  Plus... have you even heard of ""Priority"" mode?? I wouldn't be surprised if you haven't.  Priority mode forces hordes of drivers to take diminished rates in exchange for ""more"" rides.  If you don't use Priority Mode you keep regular rates but you're last to get booked.  People think your fake cause they don't get that you're in a perfect storm of a market.  maybe you should try driving in NJ for 2 weeks just as an experiment  and see what you think",2024-03-21T22:31:49Z
2024-03-21T17:30:07Z,@RochelleDouglass-g2i,P4pfSelbMNg,"Lyft Priority Mode Pays Less!!

Today I sat in surge zones for over an hour, I did not get 1 ride! When I finally turned on Priority mode, OMG!!!! Its a miracle! A ride popped up.  Us Drivers need to pull together...
I've been a rideshare driver now for 8 years. Without us they wont have a business. just something to think about. 

If you read the info on Lyft it says they pay you less, but you get more rides. That means Drivers will drive more and SPEND More Money on Gas and Put More Miles on Your Vehicle! 
Drivers, lets say NO to Lyft! 
If Drivers STOP using Priority Mode Lyft will be forced to close the mode. Or at the very least use it and then end after each ride. I do this a lot anyways so I can find a close by surge opportunity. 

Thanks for reading,
Rochelle",2024-03-21T17:30:07Z
2024-03-20T10:12:49Z,@maryannforeman8590,P4pfSelbMNg,Went out at 5am during $4.00 bonus hour and 3$ from to train 🚊 2.3 miles Lyft told me I didn’t complete the ride sent chat to support they sent me another ride to Penn Station from  $20.00 plus $4.00 bonus 727 Rotunda Icon apartments to penn station I completed both by 5:29 am they took the first ride away like it didn’t happen I can make 100.00 an hour so I just came off the street today will work on platinum points tomorrow,2024-03-20T10:12:49Z
2024-03-20T05:01:11Z,@PaladexWild,P4pfSelbMNg,"Lol, that’s impossible to do it, it happen rarely it’s a bullshit",2024-03-20T05:01:11Z
2024-03-16T21:39:01Z,@ricardosaucedo581,P4pfSelbMNg,Show receipts! Lets see a screenshot of you doubling said streak! 😂,2024-03-16T21:39:01Z
2024-03-16T21:59:01Z,@FRMillionaires,P4pfSelbMNg,There's proof in the video ....,2024-03-16T21:59:01Z
2024-03-16T00:22:53Z,@ThatDamnFrankM,P4pfSelbMNg,Not many streaks in San Diego California any more,2024-03-16T00:22:53Z
2024-03-16T00:35:11Z,@FRMillionaires,P4pfSelbMNg,Not many streaks anywhere anymore.,2024-03-16T00:35:11Z
2024-03-16T00:22:23Z,@ThatDamnFrankM,P4pfSelbMNg,Woohoooo!,2024-03-16T00:22:23Z
2024-03-16T00:22:10Z,@ThatDamnFrankM,P4pfSelbMNg,What!?,2024-03-16T00:22:10Z
2024-03-14T04:03:13Z,@lamejoramor336,P4pfSelbMNg,"LYFT IS ALL CONS AND NO PROS!!!!!!!!!!!!!!!

YOU NEVER MAKE AN ACTUAL PROFIT WITH DRIVER-APP JOBS!!!!

POSITIVITY WITHOUT WISDOM CAN YIELD THE SAME RESULTS AS NEGATIVITY!!!!!!!!!!!!!!!!",2024-03-14T04:03:13Z
2024-03-10T00:38:17Z,@ConnorMarc,P4pfSelbMNg,"So are you mostly or strictly a Lyft driver?

As opposed to Uber of course.

And why?",2024-03-10T00:38:17Z
2024-03-09T15:01:19Z,@dandon768,P4pfSelbMNg,Are you an elite member ?,2024-03-09T15:01:19Z
2024-03-07T13:34:03Z,@holisticrudie9278,P4pfSelbMNg,I like to set a 5mile radius so I don’t ever get long ass trips allowing me to complete streaks rather quickly,2024-03-07T13:34:03Z
2024-03-01T23:31:30Z,@RaeofHope_4U,P4pfSelbMNg,Now when they're no longer offering bonuses often bcuz you've been driving for 2yrs and covid screwed up our bonuses🤔,2024-03-01T23:31:30Z
2024-03-02T01:47:19Z,@FRMillionaires,P4pfSelbMNg,"While streak bonuses are gone, this strategy is still useful it just doesn't equate to as much money.",2024-03-02T01:47:19Z
2024-02-26T00:16:15Z,@GsmokefamTV,P4pfSelbMNg,"I have been driving for over a year and a half. Lyft does not pay the drivers enough. The customer service is horrible. We are risking our lives on the road and transporting strangers. This week I was driving for Lyft for 48 hours and I have $734 Total for the week. This is sad. I used to drive Uber until I got kicked off because riders were lying saying that it wasn’t me driving and Uber would give them a refund. When the Uber platform 48 hours 100 rides I would’ve been well over $1000. This is labor for pennies. I would not suggest it to anyone. I hate it and I can’t wait until I can start driving but for now I am stuck. Also, I would not suggest anyone rent the rental car through the app it is basically like working for the car of that $734 I mentioned before $310 is for the car and just imagine what I spent during the week to get 100 rides . I am not making any money. Yes, they need to be investigated. Yes, we all need to be compensated.",2024-02-26T00:16:15Z
2024-02-26T00:43:20Z,@FRMillionaires,P4pfSelbMNg,What market are you in?,2024-02-26T00:43:20Z
2024-02-25T17:27:16Z,@anabolicboy4010,P4pfSelbMNg,Thank you,2024-02-25T17:27:16Z
2024-02-17T09:41:42Z,@bossbrent,P4pfSelbMNg,"Here's a fun fact:

Pop-up bonus/surge areas are only due to two things:

1. Traffic congestion, literally because cars can't get to that area anytime soon

2. A big spender (non cost conscious customer) needs to get going NOW!",2024-02-17T09:41:42Z
2024-02-10T00:32:12Z,@leannmulligan1143,P4pfSelbMNg,You are full of it,2024-02-10T00:32:12Z
2024-02-09T03:37:06Z,@yourboymedina,P4pfSelbMNg,Thanks for the video very informative I subscribed,2024-02-09T03:37:06Z
2024-02-09T02:16:49Z,@michaelforshee7260,P4pfSelbMNg,We cannot use more than one filter at a time. Useless.,2024-02-09T02:16:49Z
2024-01-30T22:09:18Z,@franceskho0304,P4pfSelbMNg,How do you not get out of the strike zone. What if it’s traffic ??? I have so many questions 😢,2024-01-30T22:09:18Z
2024-01-30T22:11:44Z,@franceskho0304,P4pfSelbMNg,I mean the streak bonus,2024-01-30T22:11:44Z
2024-01-30T22:14:56Z,@franceskho0304,P4pfSelbMNg,Ow ok I finished your video.. thanks so much!!! I’ll try it.. hi from Boca Florida ♥️♥️🥳,2024-01-30T22:14:56Z
2024-01-29T21:41:10Z,@Martins-m7b,P4pfSelbMNg,"Hello ….great video , great production and great nuggets. Just a quick question, do you know if  this strategies work in Canada too ?",2024-01-29T21:41:10Z
2024-01-29T18:00:21Z,@12matheus34cabral,P4pfSelbMNg,"he spent like 6:30 minutes to start actually talking about the strategy, but it was worth it i guess",2024-01-29T18:00:21Z
2024-01-25T06:49:50Z,@fergu588,P4pfSelbMNg,This didn't work in Florida,2024-01-25T06:49:50Z
2024-01-24T15:32:30Z,@EricHBryant,P4pfSelbMNg,Man said new strategy for 7 minutes before actually saying anything of substance,2024-01-24T15:32:30Z
2024-01-24T15:58:38Z,@EricHBryant,P4pfSelbMNg,In other words too much fluff get to the damn point,2024-01-24T15:58:38Z
2024-01-24T21:16:00Z,@FRMillionaires,P4pfSelbMNg,"At the time when I made this video, I focused on justifying the strategy with proof because I'm commonly referred to as a liar. 

I over did it for sure.",2024-01-24T21:16:00Z
2024-01-24T03:30:42Z,@Cinematicshorts1094,P4pfSelbMNg,I dont get streak bonuses or surge areas and the streak bonuses are only like 4 bucks thats nothing and im gold almost platinum,2024-01-24T03:30:42Z
2024-01-20T16:44:28Z,@khadaijahferrell9288,P4pfSelbMNg,Great great video. Thank you for sharing and taking the time to create it. Question- what if the streak bonuses aren’t available to me? Can you do a video like this one but without the streaks on a typical week/ or just one day how to make $500 goal within 6 hours and no streaks,2024-01-20T16:44:28Z
2024-01-20T20:22:50Z,@FRMillionaires,P4pfSelbMNg,"Streak bonuses are dying and being replaced with Bonus hours, which is worse. 

I don't think this strategy can be implemented fully anymore unless you live in a city that has solid events or by working during holidays that other drivers no longer work. 

For example, Kat Williams is coming to my city soon, and I'll use this strategy. It'll probably be helpful for Valentine's Day and St Patrick's Day, depending on your city.",2024-01-20T20:22:50Z
2024-01-19T10:18:20Z,@childofthemosthighyah3982,P4pfSelbMNg,this don't work in the B.S. market that is the ATL 😔,2024-01-19T10:18:20Z
2024-01-19T18:32:58Z,@FRMillionaires,P4pfSelbMNg,"Atl has plenty of games and concerts you can do this with. I use to live in McDonough. 

And you guys have the busiest airport in the world. Get up early and take those airport rides.",2024-01-19T18:32:58Z
2024-01-19T03:21:47Z,@badplayer9507,P4pfSelbMNg,lyft is now $10 an hour job... unless you're doing lyft black,2024-01-19T03:21:47Z
2024-01-17T00:02:37Z,@edwardbaker8016,P4pfSelbMNg,"Those bonuses are LONG GONE. If you are lucky you can land in a bonus zone but it's only for the next ride. So you get an extra 3 bucks on that next ride, after that you will be complimented with 6 $4 rides back to back",2024-01-17T00:02:37Z
2024-01-17T00:07:30Z,@FRMillionaires,P4pfSelbMNg,"Yeah, there's been a lot less streak zones in my market as well. Super unfortunate.",2024-01-17T00:07:30Z
2024-01-17T00:15:26Z,@edwardbaker8016,P4pfSelbMNg,"@@FRMillionaires apparently Lyft has dropped driver payouts and lowered rider fares to increase riders, of course at our expense. I loved the bonus rides, now it feels like an absolute grind to be driving for 5 hours to only see $110 dollars earned. I love your video though, well made",2024-06-17T22:12:40Z
2024-01-16T23:29:50Z,@mikhaillovelace,P4pfSelbMNg,I discovered this filter couple years back but with uber area filter. Now they make it a tier thing you have to keep the acceptance rate up to regain the area filter. Nevertheless this works with lyft. Hopefully I can get priority mode which will help me get more trips while keeping me in the area busy. Only downside to short trips is you don't get as much tips but you save on mileage.,2024-01-16T23:29:50Z
2024-01-17T02:37:27Z,@FRMillionaires,P4pfSelbMNg,"I'm not a massive fan of the Uber area filter because of the way they split up the map in my market. Lyft's version being a radius makes way more sense. 

I wish I could test priority mode, but I don't think it's available in my market. The tourists here will tip about $3 on short trips, but I guess it's market-specific.",2024-01-17T02:37:27Z
2024-01-11T03:26:46Z,@javiermarcus8216,P4pfSelbMNg,Liar,2024-01-11T03:26:46Z
2024-01-11T04:06:19Z,@FRMillionaires,P4pfSelbMNg,"I've provided proof in the video. What can I do to prove to you that this strategy works very well when it's busy? 

How can I convince you that this strategy will help YOU make more money?",2024-01-11T04:06:19Z
2024-01-05T10:01:49Z,@ivancollado6131,P4pfSelbMNg,42 rides in one day,2024-01-05T10:01:49Z
2024-01-05T15:48:22Z,@FRMillionaires,P4pfSelbMNg,It's a great strategy for racking up rides quickly.,2024-01-05T15:48:22Z
2024-01-05T01:00:44Z,@maribelangel6805,P4pfSelbMNg,"It's great when you are new, but after some time, they dont have bonuses or challenges.😔",2024-01-05T01:00:44Z
2024-01-06T15:30:13Z,@palodagreat1008,P4pfSelbMNg,At all n still take 46 percent of the ride,2024-01-06T15:30:13Z
2024-06-08T20:48:20Z,@stacythompson3388,P4pfSelbMNg,I agree,2024-06-08T20:48:20Z
2024-01-01T11:02:28Z,@shonteshields7758,P4pfSelbMNg,"Can disability people use a lyft app for transportation to go to the shelter about adult abuse,when people call 211,I'm living with disability.",2024-01-01T11:02:28Z
2023-12-29T23:28:25Z,@frostedhead,P4pfSelbMNg,I've never seen a streak over 10.00? actually I haven't seen any streak in over 3 month'? 😆Take the small runs and stay within' a 5 mile radius. Your time can make you money or cost you money! your gas can make you money or cost you money. When I first stated I got 29.00 ride it was so far and wasted my time! in the old cab days that would have easily been a 75.00 ride.,2023-12-29T23:28:25Z
2023-12-28T01:26:31Z,@mohammedalshadid3953,P4pfSelbMNg,Stop this lie ni**a,2023-12-28T01:26:31Z
2023-12-26T03:21:15Z,@Clou423,P4pfSelbMNg,There is no more bunos that match lol now you get $2 or $3 bunos,2023-12-26T03:21:15Z
2023-12-25T00:55:16Z,@rorycalhoun1126,P4pfSelbMNg,PROTESTS EVERYWHERE,2023-12-25T00:55:23Z
2023-12-25T00:55:05Z,@rorycalhoun1126,P4pfSelbMNg,Lyft Stealing from Drivers and Passengers 😂😂😂😂😂,2023-12-25T00:55:05Z
2024-09-18T23:57:12Z,@HelenaYoung-d3c,P4pfSelbMNg,Yes they is,2024-09-18T23:57:12Z
2025-01-29T18:45:29Z,@Midnite2024,P4pfSelbMNg,"REPORT LYFT TO I.C.E. 
As long as they have illegal immigrants to drive down wages$$ they will continue to take advantage$$$ of drivers nationwide.",2025-01-29T18:45:29Z
2025-01-29T19:36:30Z,@FRMillionaires,P4pfSelbMNg,"@Midnite2024 you do realize that if everyone is deported, the amount of passengers will decrease far more than the amount of drivers?",2025-01-29T19:36:30Z
2023-12-24T19:01:22Z,@achirichance9543,P4pfSelbMNg,"FOR 30 MINS DRIVE, AVERAGE IF $12 DOLLARS.     I REALLY WISH THIS WAS TRUE BUT IT'S NOT.   YOU WILL WORK HARD AS HELL TO EARN THAT MONEY.    THESE COMPANIES USE DRIVERS ...PLUS YOU HAVE TO BE DESPERATE TO DO LYFT OR UBER.   IF YOU LOOK AT WEAR OF YOUR CAR, GAS, AND YOUR TIME, IT'S JUST NOT PROFITABLE.    JUST BE PREPARED TO BE USED WELL WELL BY LYFT AND UBER.",2023-12-24T19:01:22Z
2023-12-24T18:59:14Z,@BobbyRoberts-n2m,P4pfSelbMNg,"But lyft does not give bouns $ any more. Oh wait, yeah, the 4 dollar bonus from 3 - 4 AM in an area with a population of 1200",2023-12-24T18:59:14Z
2023-12-24T18:58:33Z,@achirichance9543,P4pfSelbMNg,THIS IS BS---I DRIVE FOR  LYFT....AVERAGE IS 20 BUCKS PER HOUR WITH LYFT.   THEIR ALGORITHY MAKES  IT HARD TO MAKE OVER 20 DOLLARS AN HOURS.   I MOSTLY DRIVE IN BALTIMORE MD.    TOTAL BS,2023-12-24T18:58:33Z
2023-12-24T11:57:09Z,@martindennis3301,P4pfSelbMNg,Drivers need to come up with their own app so they can charge a monthly fee to get rides instead of Lyft and Uber taking 60 to 70 % of the fares,2023-12-24T11:57:09Z
2023-12-24T14:38:00Z,@FRMillionaires,P4pfSelbMNg,A couple of those already exist.,2023-12-24T14:38:00Z
2023-12-23T19:53:56Z,@TheRideShareNetwork,P4pfSelbMNg,All apps off valentine's day 2024 . Strike announced,2023-12-23T19:53:56Z
2023-12-18T18:35:44Z,@czo72,P4pfSelbMNg,"Rarely get streaks & Rides Bonus..... Had one Saturday for $6.00 & hadn't had any the previous 2 weeks. I'm in Hudson county, NJ across from Manhattan, NY",2023-12-18T18:35:44Z
2023-12-17T03:25:26Z,@Uramazingcutie,P4pfSelbMNg,This guy is laying. This video is also advertising. Don't trust this trash information.,2023-12-17T03:25:26Z
2023-12-17T04:13:34Z,@FRMillionaires,P4pfSelbMNg,Can you be specific about what I'm lying about so that I can defend myself?,2023-12-17T04:13:34Z
2023-12-10T21:08:06Z,@TaoIQ-w5s,P4pfSelbMNg,Those prices dont exist un Chicago. 10mn ride with Lyft will make you $5.15,2023-12-10T21:08:06Z
2023-12-11T00:09:32Z,@FRMillionaires,P4pfSelbMNg,I've got a buddy in Chicago who sends me screen shots all the time. Especially when there are events going on.,2023-12-11T00:09:32Z
2023-12-10T04:52:12Z,@saadismail955,P4pfSelbMNg,ha it only happen 1 day new year eve thats it,2023-12-10T04:52:12Z
2023-12-07T18:19:26Z,@SandroGigApps,P4pfSelbMNg,This actually looks like a solid method. I mostly do food delivery but I am going to see if I can sneak this strategy in on busy lyft times,2023-12-07T18:19:26Z
2023-12-08T06:47:08Z,@FRMillionaires,P4pfSelbMNg,"Friday and Saturday nights are great nights for this in my market.

Let me know how it goes!",2023-12-08T06:47:17Z
2023-12-07T12:51:40Z,@daymeongartrell4809,P4pfSelbMNg,"So with the demand in the hot spots, you're declining rides??",2023-12-07T12:51:40Z
2023-12-08T10:10:42Z,@FRMillionaires,P4pfSelbMNg,I accept most rides.,2023-12-08T10:10:42Z
2023-12-02T12:26:11Z,@Hopenever4less1,P4pfSelbMNg,Funny I said this to a few drivers they thought I was lying too so I showed them my level was only I silver and guess what I got more hate then them excepting that the strategy actually does work.,2023-12-02T12:26:11Z
2023-11-30T06:01:50Z,@AbdirahmanDayib-e3e,P4pfSelbMNg,The moment I get to the bonus zone it goes away every time and,2023-11-30T06:01:50Z
2023-11-28T05:05:39Z,@byronzealey9268,P4pfSelbMNg,I'm in Houston I literally sat in a steak zone for 30 minutes and Lyft would send me a ride. Even the rides I clicked as soon as they appeared on the map and they would not give them to me.,2023-11-28T05:05:39Z
2023-11-27T13:41:49Z,@XOAliciaMarie,P4pfSelbMNg,How about the fact that there should never be a ride only paying out three dollars as the base! I drive during the daytime so I cannot get a lot of driving bonuses because I’m a single mom and I can only drive when my kid is in school so this video is a little bit irrelevant to me,2023-11-27T13:41:49Z
2023-11-27T19:49:47Z,@FRMillionaires,P4pfSelbMNg,"If I were in your shoes, I'd partner with other single moms and take turns watching each other's kids. Even doing this one weekend a month can have a significant impact and give you some financial breathing room. 

The more restrictions you have to work with the more creative you'll have to get. 

I'm rooting for you.",2023-11-27T19:49:47Z
2023-11-26T22:12:50Z,@craigsmith8890,P4pfSelbMNg,It makes no sense for people to complain about something that they are accepting. These rideshare companies don’t force you to accept their offers so people need to stop crying and get on the grind and put in them hours and make profitable investments into their own project/business💯💯💯,2023-11-26T22:12:50Z
2023-11-25T01:42:32Z,@fonzrm9741,P4pfSelbMNg,"Extremely unrealistic. 
I’ve been doing ride share for 3 years and have never doubled a streak bonus.",2023-11-25T01:42:32Z
2023-11-25T19:22:22Z,@FRMillionaires,P4pfSelbMNg,"Here's a video that breaks down how to make it more likely to happen: https://www.youtube.com/watch?v=jCVBHTVLL9M

Believing that it's possible will make you more money than accepting that it's not.",2023-11-25T19:23:12Z
2023-11-24T23:43:25Z,@Dbjjr26,P4pfSelbMNg,Excellent video,2023-11-24T23:43:25Z
2023-11-25T19:23:25Z,@FRMillionaires,P4pfSelbMNg,Thank you very much!,2023-11-25T19:23:25Z
2023-11-24T23:26:07Z,@loguz2006,P4pfSelbMNg,This sounds liked very confusing system to just drive around!,2023-11-24T23:26:07Z
2023-11-25T19:23:53Z,@FRMillionaires,P4pfSelbMNg,The harder something is to do is the more likely that doing it will help you make more money.,2023-11-25T19:23:53Z
2023-11-24T17:36:26Z,@MedicFlyer,P4pfSelbMNg,Thanks!,2023-11-24T17:36:26Z
2023-11-25T19:29:00Z,@FRMillionaires,P4pfSelbMNg,Thank YOU!,2023-11-25T19:29:00Z
2023-11-21T02:10:12Z,@Bloody_yank516,P4pfSelbMNg,Who the fuck is seeing 15$ zones!!!!! Im in atlanta and things have been shitty lately byt over all good advice. Will try,2023-11-21T02:10:12Z
2023-11-20T04:41:26Z,@l_steele_entertainment9223,P4pfSelbMNg,Thanks for this tip this is a really effective strategy,2023-11-20T04:41:26Z
2023-11-19T03:48:59Z,@easygame7955,P4pfSelbMNg,"How far away to get to your pick-up? somehow you don't show us, I wonder why?",2023-11-19T03:48:59Z
2023-11-16T03:45:21Z,@brezzyb9,P4pfSelbMNg,Thank you so much you helped me out big-time🎉,2023-11-16T03:45:21Z
2023-11-15T15:22:47Z,@K03dUr1p0dplz,P4pfSelbMNg,"My lyft bonus for this weekend is 95 rides for 420 dollars. That's fucking insane. It takes all day to do 30 rides. Id have to work 36 hours over the weekend just to possibly ""might"" do make 95 rides. Lyft is a fucking scam.",2023-11-15T15:22:47Z
2023-11-15T18:28:53Z,@FRMillionaires,P4pfSelbMNg,I wish I had that bonus.,2023-11-15T18:28:53Z
2023-11-16T16:03:43Z,@K03dUr1p0dplz,P4pfSelbMNg,@@FRMillionaires you would be able to do 100 rides in 3 days?,2024-06-18T03:04:47Z
2023-11-16T16:42:08Z,@FRMillionaires,P4pfSelbMNg,@@K03dUr1p0dplz yeah. I recorded a video where I did that in a weekend for much less than $420,2024-06-18T03:04:47Z
2023-11-12T01:27:26Z,@jamiecumbee4108,P4pfSelbMNg,Lyft is very SUS. they don't show us how much the passengers pay. Uber shows what the passengers paid.,2023-11-12T01:27:26Z
2023-11-05T09:24:14Z,@Art_V101,P4pfSelbMNg,"Okay so this isn't anything groundbreaking,it's just seeing what bonuses,streaks and other offers are available.I made $285 the other day only on lyft using these offers.But this is what happened on that particular day,the next day I barely broke $100 on lyft and Uber cause it just wasn't  very good.The location filter is vital on lyft as otherwise your acceptance rate will drop to like 5% with how many bad far orders they throw out.",2023-11-05T09:24:14Z
2023-11-01T10:31:57Z,@pi7626,P4pfSelbMNg,15 races in 4 hours... let's be serious... Bla bla,2023-11-01T10:31:57Z
2023-10-30T04:51:53Z,@generalfm3842,P4pfSelbMNg,Brother stop talking to much 😢😢😢😢😢,2023-10-30T04:51:53Z
2023-10-26T03:06:06Z,@bencharddonnacadelus8092,P4pfSelbMNg,lol 😂the ride is $3 so you can be happy,2023-10-26T03:06:06Z
2023-10-19T07:05:27Z,@buddysteve5543,P4pfSelbMNg,"It's all about YOUR MARKET, TIME OF YEAR, and knowing WHEN AND WHERE to be to get those kind of requests!

Come to my market and see if you can do the same! I doubt it!",2023-10-19T07:05:27Z
2023-10-18T20:17:38Z,@habitsofsuccess4322,P4pfSelbMNg,"Basically this only works when there are big events going on, using the filter to stay out of the traffic. Correct me if I'm wrong.",2023-10-18T20:17:38Z
2023-10-18T09:57:22Z,@3030hp,P4pfSelbMNg,The scams are endless.,2023-10-18T09:57:22Z
2023-10-13T07:00:17Z,@sofakingraw4149,P4pfSelbMNg,What’s the market in Sacramento like?,2023-10-13T07:00:17Z
2023-10-12T17:46:26Z,@elcuerpo210,P4pfSelbMNg,Be quiet 🤫,2023-10-12T17:46:26Z
2023-10-12T03:55:59Z,@AaronPunkoney,P4pfSelbMNg,Go through bonus zone must accept next ride without going offline and the algorithm knocks you offline from the Lyft driver app and you go back on and the bonus is gone and a $3 ride is given to you. Or bonus zones pop up and you drive immediately as quickly and safely as possible and just before you enter it disappears 😂,2023-10-12T03:55:59Z
2023-10-12T03:52:27Z,@AaronPunkoney,P4pfSelbMNg,😂😂😂😂😂😂😂😂😂😂😂,2023-10-12T03:52:27Z
2023-10-09T23:58:51Z,@TrendingHeadlinesTV,P4pfSelbMNg,Awesome video! I also discovered this technique a few weeks ago in my local area. It works extremely well. I have 3 filters I can use through out the day so I used all of them with the ‘stay within area’ of a 5 mile radius. Almost doubled the money I made without the filter and I used only 1/3 of the gas I usually would have used within a 9 hour period. Thanks for sharing your valuable tips with the timeshare community! Video was very well put together! Props to you my friend.,2023-10-09T23:58:51Z
2023-11-26T05:05:58Z,@ryanmozert,P4pfSelbMNg,How do you get a filter is it an app,2023-11-26T05:05:58Z
2023-12-12T17:18:35Z,@TrendingHeadlinesTV,P4pfSelbMNg,"@@ryanmozert the filters are built into the Lyft driver app. It’s the upper right corner; the 3 or 4 lines. Touch this and you will see the filters you can choose from. You only have 2 filters to use within a 24 hr period if you are silver. Gold, you jump up to 3 filters per 24 hr period. “Stay within Area” is the filter that is very cost effective for saving gas. I set mine to a 5 mile radius and you will stay within that 5 miles for 3 hrs/ filter. So you can stay in that 5 mile radius for a 6 hr timeframe if you choose",2024-06-17T23:29:36Z
2023-12-20T23:58:03Z,@FRMillionaires,P4pfSelbMNg,I wish the people who still don't believe me would read this comment.,2023-12-20T23:58:03Z
2023-10-07T05:05:59Z,@augustinelark9638,P4pfSelbMNg,"Today was the first day in a while driving Lyft in San Francisco, CA for the start of fleet week. Didn't do to bad, 15 rides for $173. Wish it could be like that everyday, instead of all the small $4.50 rides",2023-10-07T05:05:59Z
2023-10-06T20:46:14Z,@bobsmith6544,P4pfSelbMNg,"But if Lyft doesn't offer all these bonuses like my city... Vegas ironically.
Thanks for reminding me about the location filter though!",2023-10-06T20:46:14Z
2023-10-04T23:07:20Z,@jayberrached2248,P4pfSelbMNg,Stop lying for gods sake,2023-10-04T23:07:20Z
2023-09-27T02:32:04Z,@andyv3578,P4pfSelbMNg,"For anyone that doesnt want to waste 8 minutes, he he turns on location filter. The end.",2023-09-27T02:32:04Z
2023-09-27T08:05:13Z,@FRMillionaires,P4pfSelbMNg,You didn't find any of my tips helpful? You believe that just turning on the filter is enough to maximize your income?,2023-09-27T08:05:13Z
2023-09-25T23:08:17Z,@animatedrabbit,P4pfSelbMNg,I happened to use this strategy before I caught this video and it works.  I made $75 in the first 45 mins last Monday.  It slowed down after because longer rides in rush hour kill the hot time.,2023-09-25T23:08:17Z
2023-09-23T02:29:11Z,@Collecting_Memories.,P4pfSelbMNg,Starts from 3:12 . You’re welcome,2023-09-23T02:29:11Z
2023-09-10T21:17:19Z,@rorimetcalfe5259,P4pfSelbMNg,He is lying,2023-09-10T21:17:19Z
